image_a_name,image_a_url,image_b_name,image_b_url,weight (number of shared labels),shared_labels
FpsDtlRXwAIkgL4.jpg,https://pbs.twimg.com/media/FpsDtlRXwAIkgL4.jpg,GG8ObktWMAAEZdE.jpg,https://pbs.twimg.com/media/GG8ObktWMAAEZdE.jpg,10,"['Person', 'Suit', 'Clothing', 'Head', 'Male', 'Man', 'Face', 'Adult', 'Formal Wear', 'Text']"
FpsDtlRXwAIkgL4.jpg,https://pbs.twimg.com/media/FpsDtlRXwAIkgL4.jpg,GGyHm70WoAAHs9i.jpg,https://pbs.twimg.com/media/GGyHm70WoAAHs9i.jpg,10,"['Person', 'Suit', 'Clothing', 'Head', 'Male', 'Man', 'Face', 'Adult', 'Formal Wear', 'Text']"
FpsDtlRXwAIkgL4.jpg,https://pbs.twimg.com/media/FpsDtlRXwAIkgL4.jpg,GHA71cCXIAEJJpV.jpg,https://pbs.twimg.com/media/GHA71cCXIAEJJpV.jpg,10,"['Person', 'Head', 'Clothing', 'Suit', 'Male', 'Man', 'Face', 'Adult', 'Formal Wear', 'Text']"
FpsDtlRXwAIkgL4.jpg,https://pbs.twimg.com/media/FpsDtlRXwAIkgL4.jpg,GHBPFz0XgAA-gSG.jpg,https://pbs.twimg.com/media/GHBPFz0XgAA-gSG.jpg,10,"['Person', 'Suit', 'Clothing', 'Head', 'Male', 'Man', 'Face', 'Adult', 'Formal Wear', 'Text']"
FpsDtlRXwAIkgL4.jpg,https://pbs.twimg.com/media/FpsDtlRXwAIkgL4.jpg,GHCzkqCXEAAQUQl.jpg,https://pbs.twimg.com/media/GHCzkqCXEAAQUQl.jpg,10,"['Person', 'Suit', 'Clothing', 'Head', 'Male', 'Man', 'Face', 'Adult', 'Formal Wear', 'Text']"
GEr6ev-WQAAsnCH.jpg,https://pbs.twimg.com/media/GEr6ev-WQAAsnCH.jpg,GGu1UgtWMAAb9cy.jpg,https://pbs.twimg.com/media/GGu1UgtWMAAb9cy.jpg,10,"['Person', 'Poster', 'Head', 'People', 'Crowd', 'Male', 'Man', 'Face', 'Advertisement', 'Adult']"
GFlO62yWgAAjS1v.jpg,https://pbs.twimg.com/media/GFlO62yWgAAjS1v.jpg,GG9LSM3aUAA4A0i.jpg,https://pbs.twimg.com/media/GG9LSM3aUAA4A0i.jpg,10,"['Body Part', 'Person', 'Photography', 'Head', 'Face', 'Accessories', 'Portrait', 'Finger', 'Glasses', 'Hand']"
GFlO62yWgAAjS1v.jpg,https://pbs.twimg.com/media/GFlO62yWgAAjS1v.jpg,GHClON-XIAAVdx5.jpg,https://pbs.twimg.com/media/GHClON-XIAAVdx5.jpg,10,"['Person', 'Poster', 'Photography', 'Head', 'People', 'Face', 'Advertisement', 'Accessories', 'Portrait', 'Glasses']"
GFlO62yWgAAjS1v.jpg,https://pbs.twimg.com/media/GFlO62yWgAAjS1v.jpg,GHFimXqXUAEZBaH.jpg,https://pbs.twimg.com/media/GHFimXqXUAEZBaH.jpg,11,"['Body Part', 'Person', 'Photography', 'Head', 'People', 'Face', 'Accessories', 'Portrait', 'Finger', 'Glasses', 'Hand']"
GFlO62yWgAAjS1v.jpg,https://pbs.twimg.com/media/GFlO62yWgAAjS1v.jpg,GHHywO2WsAAeht_.jpg,https://pbs.twimg.com/media/GHHywO2WsAAeht_.jpg,10,"['Body Part', 'Person', 'Photography', 'Head', 'Face', 'Accessories', 'Portrait', 'Finger', 'Glasses', 'Hand']"
GFlO62yWgAAjS1v.jpg,https://pbs.twimg.com/media/GFlO62yWgAAjS1v.jpg,GHQHTjmXIAAEe4A.jpg,https://pbs.twimg.com/media/GHQHTjmXIAAEe4A.jpg,10,"['Person', 'Poster', 'Photography', 'Head', 'People', 'Face', 'Advertisement', 'Accessories', 'Portrait', 'Glasses']"
GFlO62yWgAAjS1v.jpg,https://pbs.twimg.com/media/GFlO62yWgAAjS1v.jpg,GHSCM4CbEAA0hui.jpg,https://pbs.twimg.com/media/GHSCM4CbEAA0hui.jpg,11,"['Body Part', 'Person', 'Photography', 'Head', 'People', 'Face', 'Accessories', 'Portrait', 'Finger', 'Glasses', 'Hand']"
GFlO62yWgAAjS1v.jpg,https://pbs.twimg.com/media/GFlO62yWgAAjS1v.jpg,GHSk8ymWIAA-4EE.jpg,https://pbs.twimg.com/media/GHSk8ymWIAA-4EE.jpg,10,"['Person', 'Poster', 'Photography', 'Head', 'People', 'Face', 'Advertisement', 'Accessories', 'Portrait', 'Glasses']"
GG-Gz1-XQAAX_1x.jpg,https://pbs.twimg.com/media/GG-Gz1-XQAAX_1x.jpg,GHP2hDZWsAAiyPe.jpg,https://pbs.twimg.com/media/GHP2hDZWsAAiyPe.jpg,10,"['Person', 'Screen', 'Hardware', 'Electronics', 'Clothing', 'Male', 'Man', 'Monitor', 'Adult', 'Computer Hardware']"
GG-Gz1-XQAAX_1x.jpg,https://pbs.twimg.com/media/GG-Gz1-XQAAX_1x.jpg,GHQ7gPYX0AA_-EO.jpg,https://pbs.twimg.com/media/GHQ7gPYX0AA_-EO.jpg,11,"['Person', 'Screen', 'Hardware', 'Electronics', 'Clothing', 'Male', 'Man', 'Monitor', 'Phone', 'Adult', 'Computer Hardware']"
GG-Gz1-XQAAX_1x.jpg,https://pbs.twimg.com/media/GG-Gz1-XQAAX_1x.jpg,GHQEycSWYAARt7m.jpg,https://pbs.twimg.com/media/GHQEycSWYAARt7m.jpg,10,"['Person', 'Screen', 'Hardware', 'Electronics', 'Clothing', 'Male', 'Man', 'Monitor', 'Adult', 'Computer Hardware']"
GG-Gz1-XQAAX_1x.jpg,https://pbs.twimg.com/media/GG-Gz1-XQAAX_1x.jpg,GHQGnuuXMAArlDl.jpg,https://pbs.twimg.com/media/GHQGnuuXMAArlDl.jpg,10,"['Person', 'Screen', 'Hardware', 'Electronics', 'Clothing', 'Male', 'Man', 'Monitor', 'Adult', 'Computer Hardware']"
GG-Gz1-XQAAX_1x.jpg,https://pbs.twimg.com/media/GG-Gz1-XQAAX_1x.jpg,GHQVUIQWMAAmsZ2.jpg,https://pbs.twimg.com/media/GHQVUIQWMAAmsZ2.jpg,10,"['Person', 'Screen', 'Hardware', 'Electronics', 'Clothing', 'Male', 'Man', 'Monitor', 'Adult', 'Computer Hardware']"
GG-Gz1-XQAAX_1x.jpg,https://pbs.twimg.com/media/GG-Gz1-XQAAX_1x.jpg,GHQck3FXkAA0Lra.jpg,https://pbs.twimg.com/media/GHQck3FXkAA0Lra.jpg,10,"['Person', 'Screen', 'Hardware', 'Electronics', 'Clothing', 'Male', 'Man', 'Monitor', 'Adult', 'Computer Hardware']"
GG-Gz1-XQAAX_1x.jpg,https://pbs.twimg.com/media/GG-Gz1-XQAAX_1x.jpg,GHQezuPWYAA7b46.jpg,https://pbs.twimg.com/media/GHQezuPWYAA7b46.jpg,10,"['Person', 'Screen', 'Hardware', 'Electronics', 'Clothing', 'Male', 'Man', 'Monitor', 'Adult', 'Computer Hardware']"
GG-Gz1-XQAAX_1x.jpg,https://pbs.twimg.com/media/GG-Gz1-XQAAX_1x.jpg,GHQh9RrXoAANXyp.jpg,https://pbs.twimg.com/media/GHQh9RrXoAANXyp.jpg,10,"['Person', 'Screen', 'Hardware', 'Electronics', 'Clothing', 'Male', 'Man', 'Monitor', 'Adult', 'Computer Hardware']"
GG-Gz1-XQAAX_1x.jpg,https://pbs.twimg.com/media/GG-Gz1-XQAAX_1x.jpg,GHQwkPgXcAAEaSV.jpg,https://pbs.twimg.com/media/GHQwkPgXcAAEaSV.jpg,10,"['Person', 'Screen', 'Hardware', 'Electronics', 'Clothing', 'Male', 'Man', 'Monitor', 'Adult', 'Computer Hardware']"
GG-Gz1-XQAAX_1x.jpg,https://pbs.twimg.com/media/GG-Gz1-XQAAX_1x.jpg,GHRM3q5XgAAh54D.jpg,https://pbs.twimg.com/media/GHRM3q5XgAAh54D.jpg,10,"['Person', 'Screen', 'Hardware', 'Electronics', 'Clothing', 'Male', 'Man', 'Monitor', 'Adult', 'Computer Hardware']"
GG-Gz1-XQAAX_1x.jpg,https://pbs.twimg.com/media/GG-Gz1-XQAAX_1x.jpg,GHRVwZyXkAAHLng.jpg,https://pbs.twimg.com/media/GHRVwZyXkAAHLng.jpg,10,"['Person', 'Screen', 'Hardware', 'Electronics', 'Clothing', 'Male', 'Man', 'Monitor', 'Adult', 'Computer Hardware']"
GG-Gz1-XQAAX_1x.jpg,https://pbs.twimg.com/media/GG-Gz1-XQAAX_1x.jpg,GHRb-4ZWwAAf9Aq.jpg,https://pbs.twimg.com/media/GHRb-4ZWwAAf9Aq.jpg,10,"['Person', 'Screen', 'Hardware', 'Electronics', 'Clothing', 'Male', 'Man', 'Monitor', 'Adult', 'Computer Hardware']"
GG-Gz1-XQAAX_1x.jpg,https://pbs.twimg.com/media/GG-Gz1-XQAAX_1x.jpg,GHReYBqXUAEPyAR.jpg,https://pbs.twimg.com/media/GHReYBqXUAEPyAR.jpg,10,"['Person', 'Screen', 'Hardware', 'Electronics', 'Clothing', 'Male', 'Man', 'Monitor', 'Adult', 'Computer Hardware']"
GG-Gz1-XQAAX_1x.jpg,https://pbs.twimg.com/media/GG-Gz1-XQAAX_1x.jpg,GHRjiInaEAAiZ5K.jpg,https://pbs.twimg.com/media/GHRjiInaEAAiZ5K.jpg,10,"['Person', 'Screen', 'Hardware', 'Electronics', 'Clothing', 'Male', 'Man', 'Monitor', 'Adult', 'Computer Hardware']"
GG-Gz1-XQAAX_1x.jpg,https://pbs.twimg.com/media/GG-Gz1-XQAAX_1x.jpg,GHRjtHgWEAAeBqP.jpg,https://pbs.twimg.com/media/GHRjtHgWEAAeBqP.jpg,10,"['Person', 'Screen', 'Hardware', 'Electronics', 'Clothing', 'Male', 'Man', 'Monitor', 'Adult', 'Computer Hardware']"
GG-Gz1-XQAAX_1x.jpg,https://pbs.twimg.com/media/GG-Gz1-XQAAX_1x.jpg,GHRs3CQWYAEyFlO.jpg,https://pbs.twimg.com/media/GHRs3CQWYAEyFlO.jpg,10,"['Person', 'Screen', 'Hardware', 'Electronics', 'Clothing', 'Male', 'Man', 'Monitor', 'Adult', 'Computer Hardware']"
GG-Gz1-XQAAX_1x.jpg,https://pbs.twimg.com/media/GG-Gz1-XQAAX_1x.jpg,GHSQWqAW4AArmx6.jpg,https://pbs.twimg.com/media/GHSQWqAW4AArmx6.jpg,10,"['Person', 'Screen', 'Hardware', 'Electronics', 'Clothing', 'Male', 'Man', 'Monitor', 'Adult', 'Computer Hardware']"
GG-Gz1-XQAAX_1x.jpg,https://pbs.twimg.com/media/GG-Gz1-XQAAX_1x.jpg,GHSmvQFXUAAD7s7.jpg,https://pbs.twimg.com/media/GHSmvQFXUAAD7s7.jpg,10,"['Person', 'Screen', 'Hardware', 'Electronics', 'Clothing', 'Male', 'Man', 'Monitor', 'Adult', 'Computer Hardware']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GG-dbIrWQAAMNhZ.jpg,https://pbs.twimg.com/media/GG-dbIrWQAAMNhZ.jpg,11,"['Person', 'Head', 'Clothing', 'Jacket', 'People', 'Male', 'Man', 'Face', 'Accessories', 'Coat', 'Adult']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GG010MbbMAAnlHP.jpg,https://pbs.twimg.com/media/GG010MbbMAAnlHP.jpg,13,"['Person', 'Poster', 'Head', 'People', 'Clothing', 'Male', 'Suit', 'Man', 'Face', 'Advertisement', 'Accessories', 'Adult', 'Formal Wear']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GG0QDs6X0AA6tZk.jpg,https://pbs.twimg.com/media/GG0QDs6X0AA6tZk.jpg,12,"['Person', 'Poster', 'Suit', 'People', 'Clothing', 'Male', 'Head', 'Man', 'Face', 'Advertisement', 'Adult', 'Formal Wear']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GG2rthzWoAAHkEB.jpg,https://pbs.twimg.com/media/GG2rthzWoAAHkEB.jpg,11,"['Person', 'Poster', 'People', 'Clothing', 'Male', 'Blazer', 'Man', 'Jacket', 'Advertisement', 'Coat', 'Adult']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GG2toTQW4AAM8M0.jpg,https://pbs.twimg.com/media/GG2toTQW4AAM8M0.jpg,11,"['Person', 'Poster', 'Head', 'Clothing', 'Jacket', 'Male', 'Man', 'Face', 'Advertisement', 'Coat', 'Adult']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GG32OB1WgAAF76W.jpg,https://pbs.twimg.com/media/GG32OB1WgAAF76W.jpg,10,"['Person', 'Poster', 'Head', 'Clothing', 'Male', 'Man', 'Face', 'Advertisement', 'Accessories', 'Adult']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GG3JICsboAAw-FS.jpg,https://pbs.twimg.com/media/GG3JICsboAAw-FS.jpg,10,"['Person', 'Head', 'People', 'Male', 'Man', 'Face', 'Accessories', 'Tie', 'Adult', 'Formal Wear']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GG3Q3S2XcAAHrJF.jpg,https://pbs.twimg.com/media/GG3Q3S2XcAAHrJF.jpg,13,"['Person', 'Suit', 'Clothing', 'Jacket', 'Head', 'Blazer', 'Male', 'Man', 'Advertisement', 'Face', 'Coat', 'Adult', 'Formal Wear']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GG3QuThWMAAKaHG.jpg,https://pbs.twimg.com/media/GG3QuThWMAAKaHG.jpg,13,"['Person', 'Poster', 'Head', 'Clothing', 'Male', 'Man', 'Face', 'Advertisement', 'Accessories', 'Coat', 'Tie', 'Adult', 'Formal Wear']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GG3Vy3uXUAAGlkM.jpg,https://pbs.twimg.com/media/GG3Vy3uXUAAGlkM.jpg,10,"['Person', 'Poster', 'Head', 'People', 'Male', 'Man', 'Face', 'Advertisement', 'Accessories', 'Adult']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GG40IlVaAAA1R6b.jpg,https://pbs.twimg.com/media/GG40IlVaAAA1R6b.jpg,13,"['Person', 'Suit', 'People', 'Clothing', 'Male', 'Blazer', 'Man', 'Jacket', 'Face', 'Head', 'Coat', 'Adult', 'Formal Wear']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GG40SImbUAAf7Vk.jpg,https://pbs.twimg.com/media/GG40SImbUAAf7Vk.jpg,13,"['Person', 'Suit', 'People', 'Clothing', 'Male', 'Blazer', 'Man', 'Jacket', 'Face', 'Head', 'Coat', 'Adult', 'Formal Wear']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GG45hIrXEAAGLAV.jpg,https://pbs.twimg.com/media/GG45hIrXEAAGLAV.jpg,10,"['Person', 'Suit', 'Clothing', 'Jacket', 'Male', 'Blazer', 'Man', 'Coat', 'Adult', 'Formal Wear']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GG49VYkWcAARQNV.jpg,https://pbs.twimg.com/media/GG49VYkWcAARQNV.jpg,10,"['Person', 'Suit', 'Clothing', 'Jacket', 'Male', 'Blazer', 'Man', 'Coat', 'Adult', 'Formal Wear']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GG7EGNzXYAA4nia.jpg,https://pbs.twimg.com/media/GG7EGNzXYAA4nia.jpg,13,"['Person', 'Suit', 'Clothing', 'Jacket', 'Male', 'Blazer', 'Man', 'Face', 'Head', 'People', 'Coat', 'Adult', 'Formal Wear']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GG7bOf2XgAAd46x.jpg,https://pbs.twimg.com/media/GG7bOf2XgAAd46x.jpg,11,"['Person', 'Poster', 'Head', 'Clothing', 'Suit', 'Male', 'Man', 'Face', 'Advertisement', 'Adult', 'Formal Wear']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GG7dnGFWoAAlwx6.jpg,https://pbs.twimg.com/media/GG7dnGFWoAAlwx6.jpg,11,"['Person', 'Poster', 'Head', 'Clothing', 'Suit', 'Male', 'Man', 'Face', 'Advertisement', 'Adult', 'Formal Wear']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GG80w_uaoAAjnrL.jpg,https://pbs.twimg.com/media/GG80w_uaoAAjnrL.jpg,11,"['Person', 'Poster', 'Suit', 'Clothing', 'Head', 'Male', 'Man', 'Face', 'Advertisement', 'Adult', 'Formal Wear']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GG8A52-WkAADFt9.jpg,https://pbs.twimg.com/media/GG8A52-WkAADFt9.jpg,14,"['Person', 'Suit', 'Clothing', 'Jacket', 'Head', 'Blazer', 'Male', 'Man', 'Face', 'Accessories', 'Coat', 'Tie', 'Adult', 'Formal Wear']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GG8UOKeWYAAB_Lt.jpg,https://pbs.twimg.com/media/GG8UOKeWYAAB_Lt.jpg,10,"['Person', 'Head', 'Clothing', 'Jacket', 'Male', 'Blazer', 'Man', 'Face', 'Coat', 'Adult']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GG9gQ85XwAAA_-U.jpg,https://pbs.twimg.com/media/GG9gQ85XwAAA_-U.jpg,15,"['Person', 'Poster', 'Suit', 'Clothing', 'Jacket', 'Male', 'Blazer', 'Man', 'People', 'Advertisement', 'Accessories', 'Coat', 'Tie', 'Adult', 'Formal Wear']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GG9oAaCW0AACwX0.jpg,https://pbs.twimg.com/media/GG9oAaCW0AACwX0.jpg,11,"['Person', 'Poster', 'Head', 'Clothing', 'Suit', 'Male', 'Man', 'Face', 'Advertisement', 'Adult', 'Formal Wear']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GGIva7hWsAAD91b.jpg,https://pbs.twimg.com/media/GGIva7hWsAAD91b.jpg,11,"['Person', 'Poster', 'People', 'Clothing', 'Male', 'Blazer', 'Man', 'Jacket', 'Advertisement', 'Coat', 'Adult']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GGIwZXiXQAA_BMP.jpg,https://pbs.twimg.com/media/GGIwZXiXQAA_BMP.jpg,11,"['Person', 'Poster', 'Clothing', 'Jacket', 'Male', 'Blazer', 'Man', 'People', 'Advertisement', 'Coat', 'Adult']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GGIxTAPWIAAQNXk.jpg,https://pbs.twimg.com/media/GGIxTAPWIAAQNXk.jpg,11,"['Person', 'Poster', 'People', 'Clothing', 'Male', 'Blazer', 'Man', 'Jacket', 'Advertisement', 'Coat', 'Adult']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GGIxm4cXMAAZmZS.jpg,https://pbs.twimg.com/media/GGIxm4cXMAAZmZS.jpg,11,"['Person', 'Poster', 'People', 'Clothing', 'Male', 'Blazer', 'Man', 'Jacket', 'Advertisement', 'Coat', 'Adult']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GG_7dTCbcAEUafS.jpg,https://pbs.twimg.com/media/GG_7dTCbcAEUafS.jpg,10,"['Person', 'Head', 'People', 'Clothing', 'Male', 'Suit', 'Man', 'Face', 'Adult', 'Formal Wear']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GGco-pDXUAAknVf.jpg,https://pbs.twimg.com/media/GGco-pDXUAAknVf.jpg,12,"['Person', 'Head', 'People', 'Clothing', 'Male', 'Suit', 'Man', 'Face', 'Accessories', 'Tie', 'Adult', 'Formal Wear']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GGevEznbAAALNlA.jpg,https://pbs.twimg.com/media/GGevEznbAAALNlA.jpg,13,"['Person', 'Suit', 'Clothing', 'Jacket', 'Male', 'Blazer', 'Man', 'Advertisement', 'Accessories', 'Coat', 'Tie', 'Adult', 'Formal Wear']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GGu1UgtWMAAb9cy.jpg,https://pbs.twimg.com/media/GGu1UgtWMAAb9cy.jpg,16,"['Person', 'Poster', 'Suit', 'Clothing', 'Head', 'People', 'Jacket', 'Blazer', 'Male', 'Man', 'Advertisement', 'Accessories', 'Face', 'Coat', 'Adult', 'Formal Wear']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GGuS_JZWAAAasPF.jpg,https://pbs.twimg.com/media/GGuS_JZWAAAasPF.jpg,15,"['Person', 'Poster', 'Suit', 'Clothing', 'People', 'Male', 'Blazer', 'Man', 'Jacket', 'Advertisement', 'Accessories', 'Coat', 'Tie', 'Adult', 'Formal Wear']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GGvh5nTWwAAug4b.jpg,https://pbs.twimg.com/media/GGvh5nTWwAAug4b.jpg,14,"['Person', 'Poster', 'Suit', 'People', 'Clothing', 'Male', 'Head', 'Man', 'Face', 'Advertisement', 'Accessories', 'Tie', 'Adult', 'Formal Wear']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GGxLBTLXsAAmFYy.jpg,https://pbs.twimg.com/media/GGxLBTLXsAAmFYy.jpg,10,"['Person', 'Poster', 'Head', 'People', 'Male', 'Man', 'Face', 'Advertisement', 'Accessories', 'Adult']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GGxgoWoXgAAGlYr.jpg,https://pbs.twimg.com/media/GGxgoWoXgAAGlYr.jpg,10,"['Person', 'Suit', 'People', 'Clothing', 'Male', 'Head', 'Man', 'Face', 'Adult', 'Formal Wear']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GGysoUJW4AAORzO.jpg,https://pbs.twimg.com/media/GGysoUJW4AAORzO.jpg,13,"['Person', 'Poster', 'Head', 'Clothing', 'Suit', 'Male', 'Man', 'Face', 'Advertisement', 'Accessories', 'Tie', 'Adult', 'Formal Wear']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GHB7kKwXEAA0kB3.jpg,https://pbs.twimg.com/media/GHB7kKwXEAA0kB3.jpg,11,"['Person', 'Head', 'Clothing', 'Jacket', 'Male', 'Blazer', 'Man', 'Face', 'Accessories', 'Coat', 'Adult']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GHB9w-vWgAEhP8o.jpg,https://pbs.twimg.com/media/GHB9w-vWgAEhP8o.jpg,12,"['Person', 'Poster', 'Suit', 'People', 'Clothing', 'Male', 'Head', 'Man', 'Face', 'Advertisement', 'Adult', 'Formal Wear']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GHBAjw9WcAA_XB1.jpg,https://pbs.twimg.com/media/GHBAjw9WcAA_XB1.jpg,13,"['Person', 'Suit', 'Clothing', 'Jacket', 'People', 'Blazer', 'Male', 'Man', 'Accessories', 'Coat', 'Tie', 'Adult', 'Formal Wear']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GHBeCEJWgAAbxAA.jpg,https://pbs.twimg.com/media/GHBeCEJWgAAbxAA.jpg,10,"['Person', 'Head', 'Clothing', 'Jacket', 'People', 'Male', 'Man', 'Face', 'Coat', 'Adult']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GHBru4CXAAEmqnq.jpg,https://pbs.twimg.com/media/GHBru4CXAAEmqnq.jpg,11,"['Person', 'Suit', 'Clothing', 'Jacket', 'People', 'Blazer', 'Male', 'Man', 'Coat', 'Adult', 'Formal Wear']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GHClON-XIAAVdx5.jpg,https://pbs.twimg.com/media/GHClON-XIAAVdx5.jpg,10,"['Person', 'Poster', 'Head', 'People', 'Clothing', 'Suit', 'Face', 'Advertisement', 'Accessories', 'Formal Wear']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GHDfGHoXsAAxenu.jpg,https://pbs.twimg.com/media/GHDfGHoXsAAxenu.jpg,12,"['Person', 'Poster', 'Suit', 'People', 'Clothing', 'Male', 'Head', 'Man', 'Face', 'Advertisement', 'Adult', 'Formal Wear']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GHDp03cXsAA_ozL.jpg,https://pbs.twimg.com/media/GHDp03cXsAA_ozL.jpg,11,"['Person', 'Poster', 'Head', 'People', 'Clothing', 'Male', 'Man', 'Face', 'Advertisement', 'Coat', 'Adult']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GHFR4EZWoAAh_-w.jpg,https://pbs.twimg.com/media/GHFR4EZWoAAh_-w.jpg,15,"['Person', 'Suit', 'Clothing', 'People', 'Head', 'Jacket', 'Blazer', 'Male', 'Man', 'Accessories', 'Face', 'Coat', 'Tie', 'Adult', 'Formal Wear']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GHFimXqXUAEZBaH.jpg,https://pbs.twimg.com/media/GHFimXqXUAEZBaH.jpg,11,"['Person', 'Head', 'Clothing', 'Jacket', 'People', 'Male', 'Man', 'Face', 'Accessories', 'Coat', 'Adult']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GHFn-SfbwAAsM6n.jpg,https://pbs.twimg.com/media/GHFn-SfbwAAsM6n.jpg,11,"['Person', 'Poster', 'Head', 'Clothing', 'Suit', 'Male', 'Man', 'Face', 'Advertisement', 'Adult', 'Formal Wear']"
GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,GHFwZXVWwAALjb2.jpg,https://pbs.twimg.com/media/GHFwZXVWwAALjb2.jpg,13,"['Person', 'Suit', 'Clothing', 'Head', 'Male', 'Blazer', 'Man', 'Face', 'Jacket', 'Accessories', 'Coat', 'Adult', 'Formal Wear']"
